,timestamp,rssi1,rssi2,rssi3,x,y,block
385,2019-01-29 09:41:21.499,-67,-89,-91,13.65,16.8,24
386,2019-01-29 09:41:28.189,-80,-84,-99,13.65,16.8,24
387,2019-01-29 09:41:32.688,-74,-82,-93,13.65,16.8,24
388,2019-01-29 09:41:40.573,-81,-84,-93,13.65,16.8,24
389,2019-01-29 09:41:42.830,-79,-82,-95,13.65,16.8,24
390,2019-01-29 09:41:43.943,-82,-85,-94,13.65,16.8,24
391,2019-01-29 09:41:47.279,-73,-83,-94,13.65,16.8,24
392,2019-01-29 09:41:56.293,-83,-84,-93,13.65,16.8,24
393,2019-01-29 09:42:01.921,-72,-83,-94,13.65,16.8,24
394,2019-01-29 09:42:03.049,-74,-82,-95,13.65,16.8,24
395,2019-01-29 09:42:17.656,-75,-84,-92,13.65,16.8,24
396,2019-01-29 09:42:19.898,-74,-83,-87,13.65,16.8,24
397,2019-01-29 09:42:45.658,-58,-82,-89,13.65,17.85,25
398,2019-01-29 09:42:57.992,-67,-86,-96,13.65,17.85,25
399,2019-01-29 09:42:59.122,-67,-87,-94,13.65,17.85,25
400,2019-01-29 09:43:00.233,-60,-82,-89,13.65,17.85,25
401,2019-01-29 09:43:03.619,-60,-81,-87,13.65,17.85,25
402,2019-01-29 09:43:11.471,-65,-79,-96,13.65,17.85,25
403,2019-01-29 09:43:12.583,-66,-84,-95,13.65,17.85,25
404,2019-01-29 09:43:14.824,-66,-83,-89,13.65,17.85,25
405,2019-01-29 09:43:19.289,-59,-83,-88,13.65,17.85,25
406,2019-01-29 09:43:31.641,-61,-84,-91,13.65,17.85,25
407,2019-01-29 09:43:40.588,-66,-83,-92,13.65,17.85,25
408,2019-01-29 09:43:41.700,-66,-83,-95,13.65,17.85,25
409,2019-01-29 09:43:42.812,-66,-83,-95,13.65,17.85,25
410,2019-01-29 09:43:45.069,-60,-83,-91,13.65,17.85,25
411,2019-01-29 09:43:56.342,-64,-82,-93,13.65,17.85,25
412,2019-01-29 09:43:57.453,-65,-82,-94,13.65,17.85,25
413,2019-01-29 09:44:16.597,-71,-86,-92,14.7,16.8,26
414,2019-01-29 09:44:17.725,-71,-84,-89,14.7,16.8,26
415,2019-01-29 09:44:18.837,-70,-84,-89,14.7,16.8,26
416,2019-01-29 09:44:21.079,-80,-92,-98,14.7,16.8,26
417,2019-01-29 09:44:22.207,-78,-92,-97,14.7,16.8,26
418,2019-01-29 09:44:26.672,-74,-90,-93,14.7,16.8,26
419,2019-01-29 09:44:28.913,-74,-89,-93,14.7,16.8,26
420,2019-01-29 09:44:30.025,-70,-88,-94,14.7,16.8,26
421,2019-01-29 09:44:32.250,-70,-90,-88,14.7,16.8,26
422,2019-01-29 09:44:33.363,-71,-89,-87,14.7,16.8,26
423,2019-01-29 09:44:35.619,-76,-89,-94,14.7,16.8,26
424,2019-01-29 09:44:37.844,-77,-89,-96,14.7,16.8,26
425,2019-01-29 09:44:50.178,-70,-90,-86,14.7,16.8,26
426,2019-01-29 09:44:55.787,-75,-95,-92,14.7,16.8,26
427,2019-01-29 09:44:59.158,-75,-97,-92,14.7,16.8,26
428,2019-01-29 09:45:11.456,-74,-95,-91,14.7,16.8,26
429,2019-01-29 09:45:59.260,-77,-79,-97,14.7,17.85,27
430,2019-01-29 09:46:21.702,-69,-79,-92,14.7,17.85,27
431,2019-01-29 09:46:45.169,-66,-77,-97,14.7,17.85,27
432,2019-01-29 09:46:57.469,-70,-82,-96,14.7,17.85,27
433,2019-01-29 09:46:59.724,-68,-77,-89,14.7,17.85,27
434,2019-01-29 09:47:00.853,-69,-79,-89,14.7,17.85,27
435,2019-01-29 09:47:01.983,-67,-78,-90,14.7,17.85,27
436,2019-01-29 09:47:12.008,-70,-83,-94,14.7,17.85,27
437,2019-01-29 09:47:13.138,-72,-83,-96,14.7,17.85,27
438,2019-01-29 09:47:14.247,-73,-81,-94,14.7,17.85,27
439,2019-01-29 09:47:23.194,-71,-83,-97,14.7,17.85,27
440,2019-01-29 09:47:31.027,-67,-77,-93,14.7,17.85,27
441,2019-01-29 09:47:32.156,-68,-81,-95,14.7,17.85,27
442,2019-01-29 09:47:41.118,-72,-78,-94,14.7,17.85,27
443,2019-01-29 09:47:42.247,-70,-82,-93,14.7,17.85,27
444,2019-01-29 09:47:45.600,-67,-77,-94,14.7,17.85,27
445,2019-01-29 09:48:19.592,-79,-84,-92,15.75,16.8,28
446,2019-01-29 09:48:24.072,-79,-85,-88,15.75,16.8,28
447,2019-01-29 09:48:31.888,-81,-91,-94,15.75,16.8,28
448,2019-01-29 09:48:35.274,-84,-83,-88,15.75,16.8,28
449,2019-01-29 09:48:45.365,-78,-90,-89,15.75,16.8,28
450,2019-01-29 09:48:47.589,-77,-91,-88,15.75,16.8,28
451,2019-01-29 09:48:48.701,-78,-87,-94,15.75,16.8,28
452,2019-01-29 09:48:50.940,-84,-83,-86,15.75,16.8,28
453,2019-01-29 09:48:52.052,-82,-83,-86,15.75,16.8,28
454,2019-01-29 09:49:04.351,-83,-88,-89,15.75,16.8,28
455,2019-01-29 09:49:06.590,-89,-89,-88,15.75,16.8,28
456,2019-01-29 09:49:16.616,-79,-89,-89,15.75,16.8,28
457,2019-01-29 09:49:17.746,-78,-88,-90,15.75,16.8,28
458,2019-01-29 09:49:20.002,-77,-89,-89,15.75,16.8,28
459,2019-01-29 09:49:23.371,-83,-86,-92,15.75,16.8,28
460,2019-01-29 09:49:30.093,-73,-91,-90,15.75,16.8,28
461,2019-01-29 09:49:31.205,-77,-90,-90,15.75,16.8,28
462,2019-01-29 09:49:32.334,-77,-91,-90,15.75,16.8,28
463,2019-01-29 09:49:52.119,-70,-78,-88,15.75,17.85,29
464,2019-01-29 09:49:53.231,-69,-78,-89,15.75,17.85,29
465,2019-01-29 09:49:54.343,-71,-78,-88,15.75,17.85,29
466,2019-01-29 09:49:56.566,-73,-91,-91,15.75,17.85,29
467,2019-01-29 09:49:57.694,-73,-89,-93,15.75,17.85,29
468,2019-01-29 09:50:06.642,-73,-79,-90,15.75,17.85,29
469,2019-01-29 09:50:07.771,-67,-78,-89,15.75,17.85,29
470,2019-01-29 09:50:10.028,-70,-78,-88,15.75,17.85,29
471,2019-01-29 09:50:11.140,-75,-89,-91,15.75,17.85,29
472,2019-01-29 09:50:13.379,-76,-90,-91,15.75,17.85,29
473,2019-01-29 09:50:18.990,-77,-81,-94,15.75,17.85,29
474,2019-01-29 09:50:22.376,-75,-83,-90,15.75,17.85,29
475,2019-01-29 09:50:23.507,-85,-82,-89,15.75,17.85,29
476,2019-01-29 09:50:24.619,-90,-81,-92,15.75,17.85,29
477,2019-01-29 09:50:25.729,-93,-81,-91,15.75,17.85,29
478,2019-01-29 09:50:35.697,-87,-84,-89,16.8,16.8,30
479,2019-01-29 09:50:36.809,-86,-82,-89,16.8,16.8,30
480,2019-01-29 09:50:37.922,-85,-82,-90,16.8,16.8,30
481,2019-01-29 09:50:39.034,-84,-84,-90,16.8,16.8,30
482,2019-01-29 09:50:46.901,-79,-96,-94,16.8,16.8,30
483,2019-01-29 09:50:49.142,-86,-91,-91,16.8,16.8,30
484,2019-01-29 09:50:50.255,-85,-81,-87,16.8,16.8,30
485,2019-01-29 09:50:51.368,-86,-82,-86,16.8,16.8,30
486,2019-01-29 09:50:52.479,-84,-82,-86,16.8,16.8,30
487,2019-01-29 09:50:53.591,-83,-82,-87,16.8,16.8,30
488,2019-01-29 09:51:04.776,-81,-81,-92,16.8,16.8,30
489,2019-01-29 09:51:05.888,-81,-81,-91,16.8,16.8,30
490,2019-01-29 09:51:07.016,-81,-81,-92,16.8,16.8,30
491,2019-01-29 09:51:08.146,-81,-81,-90,16.8,16.8,30
492,2019-01-29 09:51:17.139,-80,-91,-92,16.8,16.8,30
493,2019-01-29 09:51:18.252,-79,-94,-94,16.8,16.8,30
494,2019-01-29 09:53:05.743,-77,-76,-90,16.8,17.85,31
495,2019-01-29 09:53:06.857,-78,-75,-95,16.8,17.85,31
496,2019-01-29 09:53:07.970,-77,-75,-93,16.8,17.85,31
497,2019-01-29 09:53:20.317,-77,-73,-91,16.8,17.85,31
498,2019-01-29 09:53:22.574,-77,-76,-89,16.8,17.85,31
499,2019-01-29 09:53:23.706,-78,-77,-88,16.8,17.85,31
500,2019-01-29 09:53:24.815,-84,-76,-93,16.8,17.85,31
501,2019-01-29 09:53:28.153,-83,-76,-95,16.8,17.85,31
502,2019-01-29 09:53:29.280,-84,-74,-92,16.8,17.85,31
503,2019-01-29 09:53:32.634,-92,-79,-97,16.8,17.85,31
504,2019-01-29 09:53:34.874,-89,-81,-97,16.8,17.85,31
505,2019-01-29 09:53:37.098,-75,-75,-93,16.8,17.85,31
506,2019-01-29 09:53:40.470,-83,-70,-90,16.8,17.85,31
507,2019-01-29 09:53:43.823,-83,-74,-90,16.8,17.85,31
508,2019-01-29 09:53:44.951,-93,-79,-97,16.8,17.85,31
509,2019-01-29 09:57:50.860,-85,-82,-91,17.85,16.8,32
510,2019-01-29 09:57:51.968,-90,-81,-91,17.85,16.8,32
511,2019-01-29 09:57:54.224,-90,-81,-89,17.85,16.8,32
512,2019-01-29 09:57:55.337,-85,-79,-91,17.85,16.8,32
513,2019-01-29 09:57:59.802,-90,-90,-87,17.85,16.8,32
514,2019-01-29 09:58:03.170,-92,-92,-87,17.85,16.8,32
515,2019-01-29 09:58:05.395,-92,-83,-93,17.85,16.8,32
516,2019-01-29 09:58:07.636,-89,-84,-91,17.85,16.8,32
517,2019-01-29 09:58:08.748,-93,-83,-89,17.85,16.8,32
518,2019-01-29 09:58:09.860,-93,-83,-92,17.85,16.8,32
519,2019-01-29 09:58:24.449,-82,-80,-92,17.85,16.8,32
520,2019-01-29 09:58:31.187,-90,-92,-87,17.85,16.8,32
521,2019-01-29 09:58:32.299,-92,-95,-88,17.85,16.8,32
522,2019-01-29 09:58:34.541,-92,-87,-85,17.85,16.8,32
523,2019-01-29 09:58:36.767,-94,-84,-92,17.85,16.8,32
524,2019-01-29 09:58:37.876,-92,-83,-91,17.85,16.8,32
525,2019-01-29 09:58:53.347,-80,-74,-87,17.85,17.85,33
526,2019-01-29 09:58:54.473,-85,-70,-91,17.85,17.85,33
527,2019-01-29 09:59:04.566,-83,-83,-93,17.85,17.85,33
528,2019-01-29 09:59:05.693,-81,-75,-95,17.85,17.85,33
529,2019-01-29 09:59:15.785,-82,-82,-95,17.85,17.85,33
530,2019-01-29 09:59:30.338,-91,-77,-95,17.85,17.85,33
531,2019-01-29 09:59:31.450,-91,-77,-93,17.85,17.85,33
532,2019-01-29 09:59:32.562,-88,-81,-94,17.85,17.85,33
533,2019-01-29 09:59:46.007,-93,-76,-92,17.85,17.85,33
534,2019-01-29 09:59:53.857,-79,-76,-90,17.85,17.85,33
535,2019-01-29 10:00:00.542,-93,-77,-96,17.85,17.85,33
536,2019-01-29 10:00:01.655,-89,-77,-95,17.85,17.85,33
537,2019-01-29 10:00:03.895,-89,-73,-94,17.85,17.85,33
538,2019-01-29 10:00:05.007,-78,-76,-92,17.85,17.85,33
539,2019-01-29 10:00:06.119,-78,-78,-96,17.85,17.85,33
540,2019-01-29 10:00:12.840,-80,-77,-88,17.85,17.85,33
541,2019-01-29 10:01:41.937,-89,-82,-87,18.9,16.8,34
542,2019-01-29 10:01:44.176,-85,-83,-91,18.9,16.8,34
543,2019-01-29 10:01:46.400,-83,-83,-83,18.9,16.8,34
544,2019-01-29 10:01:47.529,-85,-84,-83,18.9,16.8,34
545,2019-01-29 10:01:48.640,-86,-83,-83,18.9,16.8,34
546,2019-01-29 10:01:53.155,-81,-85,-90,18.9,16.8,34
547,2019-01-29 10:01:54.283,-83,-94,-87,18.9,16.8,34
548,2019-01-29 10:01:56.540,-84,-93,-91,18.9,16.8,34
549,2019-01-29 10:01:57.653,-84,-89,-89,18.9,16.8,34
550,2019-01-29 10:01:58.781,-85,-93,-90,18.9,16.8,34
551,2019-01-29 10:01:59.893,-85,-89,-90,18.9,16.8,34
552,2019-01-29 10:02:01.006,-87,-87,-81,18.9,16.8,34
553,2019-01-29 10:02:08.842,-83,-96,-95,18.9,16.8,34
554,2019-01-29 10:02:09.966,-85,-92,-94,18.9,16.8,34
555,2019-01-29 10:02:12.191,-85,-91,-91,18.9,16.8,34
556,2019-01-29 10:02:14.416,-84,-86,-89,18.9,16.8,34
557,2019-01-29 10:02:24.514,-77,-84,-87,18.9,17.85,35
558,2019-01-29 10:02:25.641,-77,-76,-87,18.9,17.85,35
559,2019-01-29 10:02:26.770,-76,-78,-87,18.9,17.85,35
560,2019-01-29 10:02:27.883,-82,-83,-84,18.9,17.85,35
561,2019-01-29 10:02:29.010,-83,-81,-84,18.9,17.85,35
562,2019-01-29 10:02:30.139,-89,-87,-94,18.9,17.85,35
563,2019-01-29 10:02:32.380,-90,-86,-92,18.9,17.85,35
564,2019-01-29 10:02:34.621,-76,-90,-86,18.9,17.85,35
565,2019-01-29 10:02:40.230,-83,-89,-85,18.9,17.85,35
566,2019-01-29 10:02:46.952,-91,-95,-90,18.9,17.85,35
567,2019-01-29 10:02:49.176,-89,-93,-94,18.9,17.85,35
568,2019-01-29 10:02:50.288,-75,-90,-85,18.9,17.85,35
569,2019-01-29 10:02:51.400,-75,-91,-85,18.9,17.85,35
570,2019-01-29 10:02:52.512,-75,-94,-85,18.9,17.85,35
571,2019-01-29 10:02:53.640,-76,-93,-86,18.9,17.85,35
572,2019-01-29 10:02:54.753,-83,-86,-84,18.9,17.85,35
573,2019-01-29 10:02:56.975,-79,-84,-83,18.9,17.85,35
574,2019-01-29 10:03:19.164,-80,-89,-83,19.95,16.8,36
575,2019-01-29 10:03:20.292,-79,-80,-80,19.95,16.8,36
576,2019-01-29 10:03:21.405,-79,-79,-81,19.95,16.8,36
577,2019-01-29 10:03:23.644,-78,-80,-81,19.95,16.8,36
578,2019-01-29 10:03:34.813,-81,-91,-88,19.95,16.8,36
579,2019-01-29 10:03:35.943,-83,-85,-84,19.95,16.8,36
580,2019-01-29 10:03:37.070,-81,-89,-76,19.95,16.8,36
581,2019-01-29 10:03:38.182,-83,-83,-82,19.95,16.8,36
582,2019-01-29 10:03:39.295,-82,-86,-81,19.95,16.8,36
583,2019-01-29 10:03:40.408,-86,-84,-90,19.95,16.8,36
584,2019-01-29 10:03:41.536,-86,-92,-87,19.95,16.8,36
585,2019-01-29 10:03:43.776,-89,-83,-90,19.95,16.8,36
586,2019-01-29 10:03:44.904,-86,-90,-87,19.95,16.8,36
587,2019-01-29 10:03:46.017,-85,-89,-87,19.95,16.8,36
588,2019-01-29 10:03:47.129,-86,-89,-86,19.95,16.8,36
589,2019-01-29 10:03:50.481,-80,-82,-81,19.95,16.8,36
590,2019-01-29 10:03:51.593,-80,-79,-81,19.95,16.8,36
591,2019-01-29 10:04:32.231,-93,-82,-84,19.95,17.85,37
592,2019-01-29 10:04:33.358,-91,-86,-85,19.95,17.85,37
593,2019-01-29 10:04:34.470,-91,-82,-82,19.95,17.85,37
594,2019-01-29 10:04:37.857,-89,-80,-83,19.95,17.85,37
595,2019-01-29 10:04:38.969,-89,-82,-81,19.95,17.85,37
596,2019-01-29 10:04:40.080,-88,-82,-92,19.95,17.85,37
597,2019-01-29 10:04:41.194,-87,-81,-90,19.95,17.85,37
598,2019-01-29 10:04:42.304,-87,-80,-90,19.95,17.85,37
599,2019-01-29 10:04:43.417,-87,-81,-94,19.95,17.85,37
600,2019-01-29 10:04:49.025,-87,-92,-91,19.95,17.85,37
601,2019-01-29 10:04:50.138,-84,-84,-85,19.95,17.85,37
602,2019-01-29 10:04:54.618,-88,-82,-92,19.95,17.85,37
603,2019-01-29 10:04:56.860,-87,-80,-95,19.95,17.85,37
604,2019-01-29 10:05:00.228,-91,-82,-90,19.95,17.85,37
605,2019-01-29 10:05:02.468,-88,-90,-93,19.95,17.85,37
606,2019-01-29 10:05:03.597,-88,-100,-89,19.95,17.85,37
607,2019-01-29 10:06:27.518,-86,-77,-90,19.95,18.9,38
608,2019-01-29 10:06:28.647,-84,-97,-86,19.95,18.9,38
609,2019-01-29 10:06:29.775,-87,-73,-82,19.95,18.9,38
610,2019-01-29 10:06:32.031,-88,-75,-88,19.95,18.9,38
611,2019-01-29 10:06:33.144,-89,-74,-86,19.95,18.9,38
612,2019-01-29 10:06:36.480,-92,-91,-88,19.95,18.9,38
613,2019-01-29 10:06:39.865,-86,-87,-87,19.95,18.9,38
614,2019-01-29 10:06:40.992,-85,-85,-89,19.95,18.9,38
615,2019-01-29 10:06:42.121,-85,-84,-89,19.95,18.9,38
616,2019-01-29 10:06:44.346,-86,-87,-88,19.95,18.9,38
617,2019-01-29 10:06:45.457,-91,-73,-85,19.95,18.9,38
618,2019-01-29 10:06:52.211,-96,-94,-89,19.95,18.9,38
619,2019-01-29 10:06:53.323,-95,-91,-88,19.95,18.9,38
620,2019-01-29 10:06:55.563,-88,-83,-87,19.95,18.9,38
621,2019-01-29 10:06:56.693,-86,-83,-88,19.95,18.9,38
622,2019-01-29 10:06:57.804,-85,-85,-88,19.95,18.9,38
623,2019-01-29 10:06:58.917,-84,-91,-87,19.95,18.9,38
624,2019-01-29 10:07:15.988,-90,-82,-84,19.95,19.95,39
625,2019-01-29 10:07:18.243,-93,-85,-82,19.95,19.95,39
626,2019-01-29 10:07:19.358,-90,-84,-83,19.95,19.95,39
627,2019-01-29 10:07:20.484,-84,-77,-89,19.95,19.95,39
628,2019-01-29 10:07:21.597,-84,-76,-90,19.95,19.95,39
629,2019-01-29 10:07:22.709,-85,-76,-92,19.95,19.95,39
630,2019-01-29 10:07:23.837,-87,-76,-90,19.95,19.95,39
631,2019-01-29 10:07:31.687,-82,-84,-84,19.95,19.95,39
632,2019-01-29 10:07:35.072,-90,-80,-88,19.95,19.95,39
633,2019-01-29 10:07:37.312,-85,-75,-89,19.95,19.95,39
634,2019-01-29 10:07:38.425,-84,-77,-91,19.95,19.95,39
635,2019-01-29 10:07:46.258,-97,-88,-82,19.95,19.95,39
636,2019-01-29 10:07:47.370,-92,-87,-82,19.95,19.95,39
637,2019-01-29 10:07:48.482,-91,-86,-82,19.95,19.95,39
638,2019-01-29 10:07:49.594,-85,-87,-82,19.95,19.95,39
639,2019-01-29 10:07:50.708,-85,-75,-87,19.95,19.95,39
640,2019-01-29 10:07:51.822,-83,-76,-90,19.95,19.95,39
641,2019-01-29 10:07:52.929,-83,-77,-93,19.95,19.95,39
642,2019-01-29 10:08:26.110,-89,-87,-87,19.95,21.0,40
643,2019-01-29 10:08:27.237,-89,-85,-86,19.95,21.0,40
644,2019-01-29 10:08:28.366,-89,-84,-87,19.95,21.0,40
645,2019-01-29 10:08:29.478,-90,-88,-86,19.95,21.0,40
646,2019-01-29 10:08:39.537,-94,-70,-84,19.95,21.0,40
647,2019-01-29 10:08:41.760,-91,-89,-86,19.95,21.0,40
648,2019-01-29 10:08:46.225,-91,-73,-91,19.95,21.0,40
649,2019-01-29 10:08:47.338,-90,-74,-93,19.95,21.0,40
650,2019-01-29 10:08:58.556,-91,-88,-87,19.95,21.0,40
651,2019-01-29 10:09:01.924,-88,-78,-88,19.95,21.0,40
652,2019-01-29 10:09:03.037,-87,-74,-89,19.95,21.0,40
653,2019-01-29 10:09:10.920,-90,-81,-83,19.95,21.0,40
654,2019-01-29 10:09:13.162,-89,-82,-82,19.95,21.0,40
655,2019-01-29 10:09:14.274,-88,-81,-84,19.95,21.0,40
656,2019-01-29 10:09:18.770,-94,-74,-91,19.95,21.0,40
657,2019-01-29 10:09:28.810,-91,-90,-90,19.95,21.0,40
658,2019-01-29 10:16:45.904,-85,-73,-89,21.0,16.8,41
659,2019-01-29 10:16:47.014,-82,-76,-92,21.0,16.8,41
660,2019-01-29 10:16:48.124,-77,-76,-87,21.0,16.8,41
661,2019-01-29 10:16:51.468,-89,-81,-96,21.0,16.8,41
662,2019-01-29 10:16:52.577,-87,-87,-95,21.0,16.8,41
663,2019-01-29 10:16:57.032,-84,-77,-94,21.0,16.8,41
664,2019-01-29 10:16:58.140,-92,-82,-89,21.0,16.8,41
665,2019-01-29 10:16:59.250,-83,-75,-86,21.0,16.8,41
666,2019-01-29 10:17:00.360,-83,-79,-85,21.0,16.8,41
667,2019-01-29 10:17:02.579,-81,-75,-87,21.0,16.8,41
668,2019-01-29 10:17:03.703,-79,-82,-89,21.0,16.8,41
669,2019-01-29 10:17:04.830,-79,-74,-94,21.0,16.8,41
670,2019-01-29 10:17:08.157,-85,-73,-91,21.0,16.8,41
671,2019-01-29 10:17:09.266,-87,-72,-90,21.0,16.8,41
672,2019-01-29 10:17:13.753,-83,-79,-90,21.0,16.8,41
673,2019-01-29 10:17:14.863,-79,-83,-92,21.0,16.8,41
674,2019-01-29 10:17:15.988,-79,-92,-90,21.0,16.8,41
675,2019-01-29 10:17:20.474,-94,-72,-96,21.0,16.8,41
676,2019-01-29 10:17:34.606,-87,-77,-83,21.0,17.85,42
677,2019-01-29 10:17:35.717,-87,-70,-94,21.0,17.85,42
678,2019-01-29 10:17:36.841,-85,-74,-94,21.0,17.85,42
679,2019-01-29 10:17:39.060,-87,-76,-93,21.0,17.85,42
680,2019-01-29 10:17:41.278,-87,-72,-92,21.0,17.85,42
681,2019-01-29 10:17:42.387,-87,-73,-92,21.0,17.85,42
682,2019-01-29 10:17:43.512,-86,-73,-93,21.0,17.85,42
683,2019-01-29 10:17:44.621,-89,-73,-92,21.0,17.85,42
684,2019-01-29 10:17:49.092,-85,-79,-82,21.0,17.85,42
685,2019-01-29 10:17:52.433,-85,-77,-86,21.0,17.85,42
686,2019-01-29 10:17:53.543,-91,-78,-90,21.0,17.85,42
687,2019-01-29 10:17:54.668,-88,-80,-89,21.0,17.85,42
688,2019-01-29 10:17:56.920,-90,-74,-93,21.0,17.85,42
689,2019-01-29 10:18:04.731,-92,-77,-81,21.0,17.85,42
690,2019-01-29 10:18:05.841,-91,-77,-91,21.0,17.85,42
691,2019-01-29 10:18:06.950,-90,-83,-90,21.0,17.85,42
692,2019-01-29 10:18:08.075,-90,-83,-91,21.0,17.85,42
693,2019-01-29 10:18:09.200,-88,-90,-88,21.0,17.85,42
694,2019-01-29 10:18:28.463,-85,-73,-84,21.0,18.9,43
695,2019-01-29 10:18:29.572,-90,-72,-85,21.0,18.9,43
696,2019-01-29 10:18:30.697,-89,-77,-78,21.0,18.9,43
697,2019-01-29 10:18:37.402,-91,-77,-88,21.0,18.9,43
698,2019-01-29 10:18:40.746,-86,-72,-85,21.0,18.9,43
699,2019-01-29 10:18:44.088,-84,-72,-84,21.0,18.9,43
700,2019-01-29 10:18:47.432,-84,-84,-77,21.0,18.9,43
701,2019-01-29 10:18:48.540,-85,-79,-76,21.0,18.9,43
702,2019-01-29 10:18:50.758,-88,-79,-89,21.0,18.9,43
703,2019-01-29 10:18:51.867,-86,-78,-88,21.0,18.9,43
704,2019-01-29 10:18:52.976,-88,-78,-90,21.0,18.9,43
705,2019-01-29 10:18:55.227,-84,-71,-85,21.0,18.9,43
706,2019-01-29 10:18:56.336,-87,-71,-84,21.0,18.9,43
707,2019-01-29 10:18:57.446,-84,-73,-85,21.0,18.9,43
708,2019-01-29 10:18:59.678,-86,-78,-77,21.0,18.9,43
709,2019-01-29 10:19:00.804,-85,-80,-77,21.0,18.9,43
710,2019-01-29 10:19:15.356,-89,-79,-86,21.0,19.95,44
711,2019-01-29 10:19:16.461,-92,-78,-86,21.0,19.95,44
712,2019-01-29 10:19:19.820,-86,-82,-86,21.0,19.95,44
713,2019-01-29 10:19:24.273,-88,-84,-85,21.0,19.95,44
714,2019-01-29 10:19:25.383,-90,-83,-90,21.0,19.95,44
715,2019-01-29 10:19:26.507,-92,-85,-87,21.0,19.95,44
716,2019-01-29 10:19:27.616,-90,-88,-91,21.0,19.95,44
717,2019-01-29 10:19:29.867,-90,-92,-97,21.0,19.95,44
718,2019-01-29 10:19:35.478,-88,-82,-82,21.0,19.95,44
719,2019-01-29 10:19:36.587,-89,-80,-82,21.0,19.95,44
720,2019-01-29 10:19:37.711,-88,-79,-83,21.0,19.95,44
721,2019-01-29 10:19:41.071,-91,-89,-92,21.0,19.95,44
722,2019-01-29 10:19:42.181,-92,-91,-93,21.0,19.95,44
723,2019-01-29 10:19:53.337,-89,-80,-83,21.0,19.95,44
724,2019-01-29 10:19:54.445,-85,-79,-82,21.0,19.95,44
725,2019-01-29 10:19:56.679,-94,-89,-97,21.0,19.95,44
726,2019-01-29 10:19:57.789,-91,-88,-90,21.0,19.95,44
727,2019-01-29 10:20:15.076,-83,-81,-83,21.0,21.0,45
728,2019-01-29 10:20:18.432,-82,-83,-81,21.0,21.0,45
729,2019-01-29 10:20:19.541,-83,-86,-82,21.0,21.0,45
730,2019-01-29 10:20:21.775,-83,-83,-87,21.0,21.0,45
731,2019-01-29 10:20:24.026,-84,-88,-84,21.0,21.0,45
732,2019-01-29 10:20:26.263,-87,-80,-88,21.0,21.0,45
733,2019-01-29 10:20:28.514,-88,-81,-90,21.0,21.0,45
734,2019-01-29 10:20:35.166,-84,-89,-84,21.0,21.0,45
735,2019-01-29 10:20:37.384,-84,-86,-85,21.0,21.0,45
736,2019-01-29 10:20:38.493,-82,-90,-84,21.0,21.0,45
737,2019-01-29 10:20:39.619,-79,-85,-83,21.0,21.0,45
738,2019-01-29 10:20:40.743,-87,-76,-83,21.0,21.0,45
739,2019-01-29 10:20:41.852,-95,-75,-83,21.0,21.0,45
740,2019-01-29 10:20:42.961,-90,-75,-83,21.0,21.0,45
741,2019-01-29 10:20:44.087,-91,-76,-84,21.0,21.0,45
742,2019-01-29 10:20:50.773,-86,-84,-79,21.0,21.0,45
743,2019-01-29 10:20:52.991,-87,-85,-83,21.0,21.0,45
744,2019-01-29 10:20:54.101,-85,-84,-79,21.0,21.0,45
745,2019-01-29 10:20:55.225,-87,-74,-84,21.0,21.0,45
746,2019-01-29 10:20:56.336,-88,-74,-86,21.0,21.0,45
747,2019-01-29 10:21:17.184,-90,-84,-88,21.0,22.05,46
748,2019-01-29 10:21:18.309,-89,-84,-88,21.0,22.05,46
749,2019-01-29 10:21:20.544,-87,-81,-87,21.0,22.05,46
750,2019-01-29 10:21:32.859,-87,-83,-89,21.0,22.05,46
751,2019-01-29 10:21:35.095,-89,-77,-88,21.0,22.05,46
752,2019-01-29 10:21:36.202,-91,-78,-89,21.0,22.05,46
753,2019-01-29 10:21:38.452,-86,-78,-89,21.0,22.05,46
754,2019-01-29 10:22:05.229,-93,-85,-88,21.0,22.05,46
755,2019-01-29 10:22:20.866,-95,-95,-94,21.0,22.05,46
756,2019-01-29 10:22:52.205,-92,-81,-88,21.0,22.05,46
757,2019-01-29 10:22:53.313,-91,-79,-86,21.0,22.05,46
758,2019-01-29 10:22:54.422,-92,-88,-87,21.0,22.05,46
759,2019-01-29 10:22:58.890,-87,-75,-89,21.0,22.05,46
760,2019-01-29 10:23:15.639,-95,-81,-88,21.0,22.05,46
761,2019-01-29 10:23:19.012,-93,-83,-95,21.0,22.05,46
762,2019-01-29 10:23:26.872,-87,-73,-87,21.0,22.05,46
763,2019-01-29 10:23:31.357,-93,-92,-88,21.0,22.05,46
764,2019-01-29 10:25:31.463,-88,-75,-93,22.05,16.8,47
765,2019-01-29 10:25:33.698,-87,-74,-88,22.05,16.8,47
766,2019-01-29 10:25:34.806,-86,-77,-89,22.05,16.8,47
767,2019-01-29 10:25:35.915,-89,-69,-85,22.05,16.8,47
768,2019-01-29 10:25:42.585,-85,-70,-83,22.05,16.8,47
769,2019-01-29 10:25:43.710,-87,-74,-84,22.05,16.8,47
770,2019-01-29 10:25:44.837,-88,-74,-89,22.05,16.8,47
771,2019-01-29 10:25:45.945,-88,-75,-88,22.05,16.8,47
772,2019-01-29 10:25:49.321,-85,-73,-92,22.05,16.8,47
